username,rating,text,date,ct,company
"{'name': 'sonu singh', 'link': 'https://www.google.com/maps/contrib/117882645544493565280?hl=en-US', 'contributor_id': '117882645544493565280', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUsqmwIyAyrj2qJ-Xb8FNQi9OFLDslrFDHUj-YdXqnL3KmRiRn0Ng=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,This is really a very good company.  Their behavior and service are excellent.  I think everyone should join.... For best service....❤️,a year ago,Delhi,MLM Software Company in Delhi- Best MLM Software Developer
"{'name': 'Garima Tripathi', 'link': 'https://www.google.com/maps/contrib/110637426708627708945?hl=en-US', 'contributor_id': '110637426708627708945', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU1j98FA9j6jHxx7InBKXkSItStjGukwpQYBIgt0mM7eyN_Cpo1=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"IT Company India Is Best service provider Company for bulk SMS & bulk whatsapp marketing services, Noida, Delhi, india .They have many satisfied customer and there support is highly appreciated. 100% professional and dedicated staff.",7 months ago,Delhi,IT Company India
"{'name': 'Mathues Kanth', 'link': 'https://www.google.com/maps/contrib/111377638104301610675?hl=en-US', 'contributor_id': '111377638104301610675', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLwRXhUjwydP6h1ruGwpd1zWKRJ3xXKsOIxPr-UDJts9Jik8g=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"IT Noida is a best IT company who is full fill my requirement and deliver me a good eCommerce website.
Eye Catching, Good looking, Neat & Clean website.It Completes the goal of satisfaction from User Side & Easy to understand for New user.
Wish you for Creating a amazing site as the purpose of Fully satisfaction

thanks.....",8 years ago,Delhi,IT Company India
"{'name': 'Amit Chauhan', 'link': 'https://www.google.com/maps/contrib/110644456681784826475?hl=en-US', 'contributor_id': '110644456681784826475', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLep9jntSfmVW_YyrVSV5zUSsqZqt_pDOhjMO02Ner1S2kxMg=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"IT Noida helped us create an on-brand e-commerce website. They were very attentive to our needs. The team is creative, dynamic, and fun. We enjoyed meeting with them and discussing strategy. They continue to be an integral partner as we grow e-commerce presence.  Thanks IT noida",8 years ago,Delhi,IT Company India
"{'name': 'AKASH SINGH', 'link': 'https://www.google.com/maps/contrib/110931571776897308643?hl=en-US', 'contributor_id': '110931571776897308643', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIZS_YHP_i3XhKnO3xiZzRaDC5nT9Y9ozxor8YlvEIX7Rrm4g=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",5.0,I had a very good relationship working with IT Noida. development team as they provided with results as per my requirements so far. They have developed the app as on time with complete testing analysis. Good luck for your upcoming work.,5 years ago,Delhi,IT Company India
"{'name': 'Sapan Kumar Sahu', 'link': 'https://www.google.com/maps/contrib/107040676732931869904?hl=en-US', 'contributor_id': '107040676732931869904', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJuuostfx6UP1hL43o79afb35_TvFMbdMOrObxiW7Oh8JB6Jw=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 6, 'photos': 0}",5.0,"Excellent website designing and Development Company in Noida. Providing top SEO services I got my keywords rank on top position in Google. I really Impressed because they provide me best services at affordable prices.
Thanks  IT Noida India",7 years ago,Delhi,IT Company India
"{'name': 'Pankaj Mishra', 'link': 'https://www.google.com/maps/contrib/104140011842238401150?hl=en-US', 'contributor_id': '104140011842238401150', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWSZHoBA7rX_KZwuQYVDyqCTfnMubAKa4WORocU2uVwc-ZGvjVA=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"I was very confused with designing portion for my website, the color amalgamation, captivating themes; I wanted a blend of everything at cheap prices. I was suggested about IT Noida through a friend and trust me, it not only dispensed a plethora of options, but lucrative ones. The web designs provided not only synced with website theme, but also added extra panache. My visitors have increased in short span of time and ranking of my website is up the ladder. Surely IT Noida is one of the finest web design services in Noida

Pankaj  Mishra",8 years ago,Delhi,IT Company India
"{'name': 'Khushi Sankhwar', 'link': 'https://www.google.com/maps/contrib/101734194620421351073?hl=en-US', 'contributor_id': '101734194620421351073', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLOWtS__2nwD4iq037y46FlAdH_EhaNqr5XEA_i17qatiRSaQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"I hired the iPhone  app developer for an e-commerce app development. The app design and usage was so intuitive that we are getting hundreds of downloads soon after it's launch.
It has reached the customers beyond our imagination and earning our investment cost.
Thanks Team IT Noida India.",6 years ago,Delhi,IT Company India
"{'name': 'Brijesh Pandey', 'link': 'https://www.google.com/maps/contrib/100333207171813084912?hl=en-US', 'contributor_id': '100333207171813084912', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU0SIl-gMd0xhRZyIpk8V5Bj35F93P46VhUMh39QeimauzNhzTWcA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"IT Noida is simply the finest! They helped us to create an amazing new website for our e-commerce website that is trouble-free to use and easy to update. Thanks, team IT Noida.",5 years ago,Delhi,IT Company India
"{'name': 'Brian Collins', 'link': 'https://www.google.com/maps/contrib/116363162553038233609?hl=en-US', 'contributor_id': '116363162553038233609', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK1jxJKwSR7ugDgWypgoBxG_Ca27TuM7JB99bOL6eNV5q9wkQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,I recently hired Softkingo to set up and launch my e-commerce app. They arranged an initial conversation to understand my needs and then sent me a reasonable proposal with quotes. The prices they gave me were very reasonable. They also provided me with regular updates and always sought approval while maintaining complete transparency. I am glad I chose this mobile app development company for my business.,a month ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'Abhishek Vishwakarma', 'link': 'https://www.google.com/maps/contrib/106465739489441018849?hl=en-US', 'contributor_id': '106465739489441018849', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVGmhOH_2ccmRGvgM-FG-45F246EwhakDgvGXlWUZLZqt-siR9S=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 4}",5.0,Their expertise in both mobile and web development is unmatched. Highly recommend Softkingo!,2 months ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'Rahul Kumar', 'link': 'https://www.google.com/maps/contrib/115867838480073382637?hl=en-US', 'contributor_id': '115867838480073382637', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWI-3qQCZ3hIHcdkUj-deDBbrpswwK8OJTfjdQDb4W895ZrRII=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,Softkingo is the best web development company I have ever worked with. I wanted to develop a PHP based website for my business. He developed a unique solution for me that provided me with many opportunities for my business. All I can say is that they are excellent at handling every step very calmly and without misunderstandings. Thank you very much!,3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'DHARMDEEP YADAV', 'link': 'https://www.google.com/maps/contrib/100538511197718115233?hl=en-US', 'contributor_id': '100538511197718115233', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUka6K9RB1Nz_LHudoHVWeOJldno19PVsZW02eO6zYzMImSMQM=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Excellent infrastructure, great working environment and supportive management are the main pillars that have kept me going for years to stay in the organization. Softkingo is indeed a large company that has provided extraordinary opportunities to many struggling professionals like myself. I walked in as a beginner and walked out of the place with a bag full of industry knowledge. I must say that working with SoftKingo is one of the most amazing experiences of my life!",3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'Akansha Rastogi', 'link': 'https://www.google.com/maps/contrib/100241614976874937949?hl=en-US', 'contributor_id': '100241614976874937949', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ9-A0SG2jTf6E_c5c0WtXsGwxEczhIHywn8eW36mgGnvU6BA=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Softkingo turned into a great Reactjs development company while working on my project. I wanted a team with an agile development approach, because I wanted to see my website in real time. Not only did they agree, but they welcomed my feedback after each progression. In addition, the project manager was available in various contacts. He also used to reply instantly on WhatsApp. All I have to say is that it was very easy to work with your team.",3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'avinash. kumar', 'link': 'https://www.google.com/maps/contrib/110660162572484793457?hl=en-US', 'contributor_id': '110660162572484793457', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWejOQIInELo8qdKwe4Dukf9ubqzEJ9XBJh0gktUR9kt8AruK9y=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 15, 'photos': 7}",5.0,"All I can say is that SoftKingo has been one of the biggest organizations to work for! The whole trip here was like a roller coaster. Spending two and a half years here was a miracle. Whether it was team coordination or getting involved in a new project, each step brought something new to experience. Hassan! How do you stop talking about management? The entire team has all the skills and ideas that have the potential to move the business forward for years to come. In short, if you are looking for professional development, Softkingo is the right place.",3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'satish kumar', 'link': 'https://www.google.com/maps/contrib/115358673913071428881?hl=en-US', 'contributor_id': '115358673913071428881', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWFq5RbzFc8p7-eDdgTnIJX5dYlMKfIohb0yYE_6l37_NIOEw2t=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"Softkingo is very responsive. Thank you for the excellent work and I am happy with the result. Working with the team, I found that they are very flexible and willing to try different new things based on their suggestions. I am very happy to help him and look forward to working with him on my next project.",3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'VIKASH KUMAR MAURYA', 'link': 'https://www.google.com/maps/contrib/109642134655342540712?hl=en-US', 'contributor_id': '109642134655342540712', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGXlHmaWMAHw0OT7-ZmFbN937bJ01oT8msVT7-w3jsXynTnws8=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 1, 'photos': 22}",5.0,"I am very happy with my experience with Softkingo Technologies. We can find talented developers in a matter of weeks instead of months. The quality of the talent they bring is phenomenal, developers can join right away and grow at an amazing speed.",3 years ago,Delhi,"Softkingo - Top Mobile App & Web Development Company in India, Delhi, NCR"
"{'name': 'DELHI INTERNATIONAL ETHNIC FOLKLORRE FESTIVAL', 'link': 'https://www.google.com/maps/contrib/116164625658016107955?hl=en-US', 'contributor_id': '116164625658016107955', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWn44LC02c4SycmIaZ-WYZC-Ia7DyJBNXj395q6BpKU0U3feanf6A=s120-c-rp-mo-br100', 'reviews': 7, 'photos': 104}",5.0,"SLN Software is an excellent web designer company who are really patient listening to our requirements and makes it easier to work.  They won’t restrict or limit us for making any changes in the design. I must thank to their knowledge and determination who are extremely well in designing two of my websites. Our websites looks great and functions really smooth.

I should thank Mr.Vivek kumar and of course the designer for everything.",2 months ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'parveen garg', 'link': 'https://www.google.com/maps/contrib/106788907700712908115?hl=en-US', 'contributor_id': '106788907700712908115', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXUndTi7pE5bqTSFTbFeA25TyNwd-Rd8puKDkzJU2oom22oWyk=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,Thank you so much team SLN Softwares for serving with such a great service. You have given my business a great online presence through your website designing services and also I am thankful of your social media services. The services are still going on with more requirements and having very good experience.,8 months ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'rachappa hulsoor', 'link': 'https://www.google.com/maps/contrib/111800894817006991371?hl=en-US', 'contributor_id': '111800894817006991371', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVmNgk3flqSpXV9gKX05wEt0VDFi3h2h-rVaj4jfXTQ9YNLpoOvyA=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,We had very nice experience with SLN software. They  created our school website according to ours requirements. The team is very good and supportive. The team has excellent technical skills. Overall we like their services.,10 months ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Sooper Stores', 'link': 'https://www.google.com/maps/contrib/114181001670477799081?hl=en-US', 'contributor_id': '114181001670477799081', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJN8nH44VhJSC6PbR8mTRfHDibRyd5gDprliW5Sr9sPb-46Vg=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Their knowledge of the Software & Website Development is extensive. They did a remarkable job by launching the project on my timeframe. We worked with a different company for almost a year trying to develop the website better. SLN Softwares replaced them and was able to do it in almost 3 months, which is remarkable for the amount of work. Their team is very cooperative & knowledgeable and that's why they are one of the best software development company in India.",5 years ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Ajeet Kumar', 'link': 'https://www.google.com/maps/contrib/101263683820891341926?hl=en-US', 'contributor_id': '101263683820891341926', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVXtJ8mZ0Uz1vmCIr_Vbcp-P8EPaWxGYXmZY02xe1MsIfjBoC8V=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"My past three years of experience with SLN is completely outstanding...

Technical supports and advices are really appreciated.

Special thanks to Vivek, Amit and so on for personal suggestions and support to enhance my business with digital marketing...

I'm feeling great to working with you.

Best regards
Ajeet Kumar",4 years ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Jetan Arora', 'link': 'https://www.google.com/maps/contrib/116753279130038977186?hl=en-US', 'contributor_id': '116753279130038977186', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWBXdJrfH2sY2ZtDUs1vWDi1unUgHZMK5LCx6CdIEh88olYIkKY=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 90, 'photos': 295}",5.0,"I am a loyal customer for their services since 2012 and I am 100% satisfied with their work like softwares, after sales service, AMC, Website and servers which they use, I have tried with more expensive companies available to make website, softwares, marketing and after sales services but I can 100% say that they are the best and 100% honest, they deny instead of say yes to everything, If they are taking work it means they will deliver the best results possible, The owner Vivek is very genuine person you ever meet, I wish them best of luck 🤞 for the future, stay same, stay  blessed 😇🙌💜",2 years ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Ravinder Singh', 'link': 'https://www.google.com/maps/contrib/114360014483425769193?hl=en-US', 'contributor_id': '114360014483425769193', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIQcDAwcB-LTsRDZI73wkIRZaQ9RpIaMaK3KmaIhLTSlB0WKA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,Our web appliaction was successfully developed & deployed. Team is small but sharp & geek. Great Job Team...will do lots of work together in future.,7 years ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Ankur Rastogi', 'link': 'https://www.google.com/maps/contrib/115095946042950986595?hl=en-US', 'contributor_id': '115095946042950986595', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXr38uJJ5mWkwOmLHfryRn_9iUDcbOorScVRwXzsbehdmWLnX0H=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 64, 'photos': 159}",5.0,"The developers I was paired with were incredible – smart, driven, and responsive. It used to be hard to find quality software development company in Delhi - NCR. Now it isn’t.",7 years ago,Delhi,SLN Softwares - Software Development Company
"{'name': 'Maria Williams Heydenburg', 'link': 'https://www.google.com/maps/contrib/101029638417804061167?hl=en-US', 'contributor_id': '101029638417804061167', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIf39bITiIqfLq1O5AcOZCrIT4zdgzSAj2V03RkhUh_EQNmMA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 2}",5.0,"My Real Estate Agency secured the assistance of Techpertz IT Solutions in 2019, applying key word searches and other misc. SSO and SMO work.  After their work, we did experience more traffic.

Later in 2023, my website went down.  GoDaddy who holds my Domains, was somewhat helpful, but could not pinpoint the primary cause.The numerous calls to them were absorbing my busy days causing overwhelming frustrations.

I contacted Joe at Techpertz.  He immediately jumped on board!  Tackling the combination of causes for our downed website.  I am not techy, but understood the problem had to do with an SSL certificate, and Hosting issue from one domain, that was no longer defaulting (forwarding) to our primary website, as we originally set up years ago.  I am sure there were other misc. connections that also had to be reestablished.  For 2.5 days Joe was very dilegent in working out these problems, not giving up until our website was live once again.

Joe even added our new logo to the website that I could not figure out how to upload due to new platform changes.

Thank you Joe for your persistent dedication, even 3 years after our initial contracted work.  It's great having a real person I can call, who has a direct phone no. and personal email to quickly work out a serious downed website problem... rather than an automated helpline; waiting, pushing buttons, being transferred around to different specialty reps., re-explaining the problems again and again each call i had to make.  Then trying to explain what I see V.S. the ability to personally send a screen shot or photo like I was able to do with Techpertz IT Solutions.

You would assume this service would have come with a big price tag.  It didn't!

Thanks again Joe!",a year ago,Delhi,Techpertz IT Solutions
"{'name': 'Bahia Rica Adventures Costa Rica', 'link': 'https://www.google.com/maps/contrib/104175773175498771693?hl=en-US', 'contributor_id': '104175773175498771693', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX2BhnxB3oIKvIxNUxnxfTEYPGd-1rUF1Ac3Xy30i30y9Nck3j1=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,We use Techpertz for our SEO and also had them help us with our new website. We are very happy with their work. The are quick to respond and take the time to listen to your needs and wishes. Their pricing is also very competitive which is of course a great plus. If you need help with a website or SEO these guys are highly recommended.,3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Ocean Ranch Eco Adventure Park Costa Rica', 'link': 'https://www.google.com/maps/contrib/100314733811868164756?hl=en-US', 'contributor_id': '100314733811868164756', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVvMll1WNG9q53OtM_sC-dZxDRJHIMmBiFLlSZT0GhMYc1ToTfF=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,"We have been very satisfied with the work from Techpertz IT Solutions. Before I found them we where waisting money on so called professionals who never could validate their work or justify our monthly payments. Joe Morkel and his team have dedicated hours to our project helping us to understand and get the most out of our budget we have allocated to our Internet SEO and AdWords.  I highly recommend this company they are dedicated, profesional and very responsive.",3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Rome Limousines', 'link': 'https://www.google.com/maps/contrib/107366503343652596976?hl=en-US', 'contributor_id': '107366503343652596976', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ9EekMaxbK87VUgFtHS3GkMRvpAr33gArK1LI-hFOhtAxJwg=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,Been using Techpertz for years now and I may say that I am completely satisfied with their work. So many clients have helped Bob's Limos through the years and we are completely grateful for their dedication and professional abilities.  Surely a 5 Star company!,3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Pol Lagogiannis', 'link': 'https://www.google.com/maps/contrib/111449209365643331252?hl=en-US', 'contributor_id': '111449209365643331252', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUjP3FJq_52PSgLFTpH7rwbDH63ggputJHmdy0Q4t8-yjTMGfWm7Q=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 41, 'photos': 29}",5.0,"I have been working with TechPertz for many years in the fields of SEO and website development and I am extremely pleased with our cooperation. They have a team of experts, always respond in a timely and professional manner with excellent results. I recommend them 100%.",3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Ross Gilbert', 'link': 'https://www.google.com/maps/contrib/105067955604563701050?hl=en-US', 'contributor_id': '105067955604563701050', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI_A9wrJDWK4RPrPasfb0nF5tB9cvxN0YSfrmNduUtyVZVPmw=s120-c-rp-mo-br100', 'reviews': 7, 'photos': 1}",5.0,Joe and his team helped my father and I with a few websites and some SEO work. They did a great job! They were easy to work with and very responsive. We were and still are pleased with their results.,3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'FAST Rent a Car Costa Rica', 'link': 'https://www.google.com/maps/contrib/100825586465710193436?hl=en-US', 'contributor_id': '100825586465710193436', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIPdJN13hiOptnDp5Sk-uqjZ-igwc59JwzfsnuZlvTqVQl5XUI=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"I’ve been using Techpertz SEO service for over a year and I’m extremely satisfied with the results, we really recommend this company 100%.

Thank you Joe for your great support

Sincerely
Jorge
FAST Rent A Car Costa Rica Owner.",3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Dimitris Arkas', 'link': 'https://www.google.com/maps/contrib/108165718494558658550?hl=en-US', 'contributor_id': '108165718494558658550', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVypkXoanDcdcIW-JQrCFXPHAJGXij-weoArw9i6B0n1dnFBV0=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"SEO is the most important digital marketing technique for any website. Recently, my websites started receiving less traffic, and I was concerned. After I hired techpertz.com, I realized my site was obsolete and couldn't match the new ranking algorithms. techpertz.com not only helped me in updating my sites but also helped in getting a good ranking.
Thank you, Joe, and the entire team.",3 years ago,Delhi,Techpertz IT Solutions
"{'name': 'Priyanka Thakur', 'link': 'https://www.google.com/maps/contrib/111483648330643986941?hl=en-US', 'contributor_id': '111483648330643986941', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVS2XqFrnEFTZl108TVJp-BTBy5LmZ9-4FhPuERvESitUQoRKo=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,Codexera Technology LLP is the best website development company in Delhi. Mr. pankaj of the company is really well mannered staff who has helped us in building our website.,11 months ago,Delhi,Top Website Development Company in Delhi | Best Website Designing Company in Delhi NCR - CodexEra Technology LLP
